Description,Author,Recipient,Date,Year,Location,Origin,Destination
"2 Jun 1660: Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands) to Soulekercken, van, fl. 1645-1660 (Zierikzee, Zeeland , Netherlands)","Schurman, Anna Maria van, 1607-1678","Soulekercken, van, fl. 1645-1660",1660-06-02T00:00:00Z,1660,"Universiteit van Amsterdam, Bijzondere Collecties, University of Amsterdam, Special Collections
Universiteitsbibliotheek
Amsterdam University Library
Universiteits Bibliotheek
Universiteitsbibliotheek Amsterdam, Amsterdam, Netherlands, Nederland
Holland","Utrecht, Utrecht, Netherlands","Zierikzee, Zeeland , Netherlands"
"29 Oct 1660: Stuart, Mary (Princess Royal and Princess of Orange), 1631-1660 (London, England, United Kingdom) to Solms-Braunfels, Amalia von, 1602-1675","Stuart, Mary (Princess Royal and Princess of Orange), 1631-1660","Solms-Braunfels, Amalia von, 1602-1675",1660-10-29T00:00:00Z,1660,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","London, England, United Kingdom",
"27 Dec 1660: Stuart, Mary (Princess Royal and Princess of Orange), 1631-1660 (London, England, United Kingdom) to Christine Marie de France, 1606-1663","Stuart, Mary (Princess Royal and Princess of Orange), 1631-1660","Christine Marie de France, 1606-1663",1660-12-27T00:00:00Z,1660,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","London, England, United Kingdom",
"9 Sep 1662: Downing, Lucy, 1601-1679 (East Hatley, Cambridgeshire, England) to Downing, Martha, fl. 1662 (Westminster, London, England, United Kingdom)","Downing, Lucy, 1601-1679","Downing, Martha, fl. 1662",1662-09-09T00:00:00Z,1662,,"East Hatley, Cambridgeshire, England","Westminster, London, England, United Kingdom"
"3 Dec 1665: Thoe Schwartzenberg en Hohenlandsberg-Roussel, Amilia Susanna, fl. 1665 (Leeuwarden, Friesland, (United Provinces) Netherlands) to Oranje-Nassau, Albertine Agnes van, 1634-1696 (Groningen, Groningen, Netherlands)","Thoe Schwartzenberg en Hohenlandsberg-Roussel, Amilia Susanna, fl. 1665","Oranje-Nassau, Albertine Agnes van, 1634-1696",1665-12-03T00:00:00Z,1665,"Tresoar, Fries Historisch en Letterkundig Centrum
Frysk Histoarysk en Letterkundich Sintrum
Provinciale Bibliotheek Friesland
Provincial Libary, Leeuwarden
Tresoar, Frysk Histoarysk en Letterkundich Sintrum, Leeuwarden, Netherlands, Nederland
Holland","Leeuwarden, Friesland, (United Provinces) Netherlands","Groningen, Groningen, Netherlands"
"14 Jan 1667: Oranje-Nassau, Albertine Agnes van, 1634-1696 (Leeuwarden, Friesland, (United Provinces) Netherlands) to Nassau-Siegen, Johan Maurits van, 1604-1679 ~ William III and II, King of England, Scotland, and Ireland, 1650-1702 ~ Dohna, Elisabeth Charlotte, 1625-1691","Oranje-Nassau, Albertine Agnes van, 1634-1696","Dohna, Elisabeth Charlotte, 1625-1691; Nassau-Siegen, Johan Maurits van, 1604-1679; William III and II, King of England, Scotland, and Ireland, 1650-1702",1667-01-14T00:00:00Z,1667,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Leeuwarden, Friesland, (United Provinces) Netherlands",
"15 Jan 1667: Oranje-Nassau, Albertine Agnes van, 1634-1696 (Leeuwarden, Friesland, (United Provinces) Netherlands) to Solms-Braunfels, Amalia von, 1602-1675","Oranje-Nassau, Albertine Agnes van, 1634-1696","Solms-Braunfels, Amalia von, 1602-1675",1667-01-15T00:00:00Z,1667,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Leeuwarden, Friesland, (United Provinces) Netherlands",
"15 Jan 1667: Oranje-Nassau, Albertine Agnes van, 1634-1696 (Leeuwarden, Friesland, (United Provinces) Netherlands) to Solms-Braunfels, Amalia von, 1602-1675","Oranje-Nassau, Albertine Agnes van, 1634-1696","Solms-Braunfels, Amalia von, 1602-1675",1667-01-15T00:00:00Z,1667,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Leeuwarden, Friesland, (United Provinces) Netherlands",
"26 Sep 1667: Oranje-Nassau, Albertine Agnes van, 1634-1696 (Leeuwarden, Friesland, (United Provinces) Netherlands) to Schleswig-Holstein-Sonderburg, Sophie Catherine von, 1617-1696","Oranje-Nassau, Albertine Agnes van, 1634-1696","Schleswig-Holstein-Sonderburg, Sophie Catherine von, 1617-1696",1667-09-26T00:00:00Z,1667,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Leeuwarden, Friesland, (United Provinces) Netherlands",
"16 Mar 1668: Bourignon, Antoinette, 1616-1680 (Amsterdam, North Holland, (United Provinces) Netherlands) to Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands)","Bourignon, Antoinette, 1616-1680","Schurman, Anna Maria van, 1607-1678",1668-03-16T00:00:00Z,1668,"Koninklijke Bibliotheek, KB
National Library of the Netherlands
Royal Library of the Netherland
Royal Library, The Hague, The Hague, Den Haag, Netherlands, Nederland
Holland, Det Kgl. Bibliotek, Det Kongelige Bibliotek
KB København
Kongelige Bibliotek
Royal Danish Library
The Royal Library, Copenhagen, København, Denmark, Danmark","Amsterdam, North Holland, (United Provinces) Netherlands","Utrecht, Utrecht, Netherlands"
"16 Mar 1668: Bourignon, Antoinette, 1616-1680 (Amsterdam, North Holland, (United Provinces) Netherlands) to Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands)","Bourignon, Antoinette, 1616-1680","Schurman, Anna Maria van, 1607-1678",1668-03-16T00:00:00Z,1668,,"Amsterdam, North Holland, (United Provinces) Netherlands","Utrecht, Utrecht, Netherlands"
"23 Mar 1668: Oxenstierna, Anna, 1620-1690 (London, England, United Kingdom) to Oranje-Nassau, Albertine Agnes van, 1634-1696 (Leeuwarden, Friesland, (United Provinces) Netherlands)","Oxenstierna, Anna, 1620-1690","Oranje-Nassau, Albertine Agnes van, 1634-1696",1668-03-23T00:00:00Z,1668,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","London, England, United Kingdom","Leeuwarden, Friesland, (United Provinces) Netherlands"
"6 Apr 1668: Bourignon, Antoinette, 1616-1680 (Amsterdam, North Holland, (United Provinces) Netherlands) to Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands)","Bourignon, Antoinette, 1616-1680","Schurman, Anna Maria van, 1607-1678",1668-04-06T00:00:00Z,1668,"Koninklijke Bibliotheek, KB
National Library of the Netherlands
Royal Library of the Netherland
Royal Library, The Hague, The Hague, Den Haag, Netherlands, Nederland
Holland","Amsterdam, North Holland, (United Provinces) Netherlands","Utrecht, Utrecht, Netherlands"
"12 Mar 1670: Corput, Maria van den, 1603-1671 (Dordrecht, South Holland, Netherlands) to Witt, Johanna de, 1617-1692 ~ Witt, Johan de, 1625-1672 (The Hague, South Holland, Netherlands)","Corput, Maria van den, 1603-1671","Witt, Johan de, 1625-1672; Witt, Johanna de, 1617-1692",1670-03-12T00:00:00Z,1670,"Nationaal Archief, National Archives of the Netherlands
The Hague, National Archives
Algemeen Rijksarchief
Dutch National Archives, The Hague, Den Haag, Netherlands, Nederland","Dordrecht, South Holland, Netherlands","The Hague, South Holland, Netherlands"
"24 Oct 1670: Stone, Elizabeth, d.1681 (Hartford, Connecticut, United States) to Winthrop, Elizabeth, 1615-1672 (Salem, Massachusetts, United States)","Stone, Elizabeth, d.1681","Winthrop, Elizabeth, 1615-1672",1670-10-24T00:00:00Z,1670,,"Hartford, Connecticut, United States","Salem, Massachusetts, United States"
"16 Nov 1670: Schurman, Anna Maria van, 1607-1678 (Amsterdam, North Holland, (United Provinces) Netherlands) to Sophia, Electress of Hanover, 1630-1714 (Herford, North Rhine-Westphalia, Germany)","Schurman, Anna Maria van, 1607-1678","Sophia, Electress of Hanover, 1630-1714",1670-11-16T00:00:00Z,1670,"British Library, Manuscript Collections, BL
British Museum
B.M.
The British Library, London, England, United Kingdom","Amsterdam, North Holland, (United Provinces) Netherlands","Herford, North Rhine-Westphalia, Germany"
"8 Dec 1670: Brandenburg, Hedwig Sophia von, 1623-1683 (Berlin, Berlin, Germany) to Oranje-Nassau, Albertine Agnes van, 1634-1696 (Leeuwarden, Friesland, (United Provinces) Netherlands)","Brandenburg, Hedwig Sophia von, 1623-1683","Oranje-Nassau, Albertine Agnes van, 1634-1696",1670-12-08T00:00:00Z,1670,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Berlin, Berlin, Germany","Leeuwarden, Friesland, (United Provinces) Netherlands"
