Description,Author,Recipient,Date,Year,Location,Origin,Destination
"14 Dec 1644: Dury, Dorothy Moore (née King), 1612-1664 (The Hague, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1644-12-14T00:00:00Z,1644,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","The Hague, South Holland, Netherlands","London, England, United Kingdom"
"28 Jan 1645: Dury, Dorothy Moore (née King), 1612-1664 (The Hague, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1645-01-28T00:00:00Z,1645,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","The Hague, South Holland, Netherlands","London, England, United Kingdom"
"30 Jan 1645: Dury, Dorothy Moore (née King), 1612-1664 (The Hague, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1645-01-30T00:00:00Z,1645,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","The Hague, South Holland, Netherlands","London, England, United Kingdom"
"22 Mar 1645: Estericx, Anna, fl. 1645 (London, England, United Kingdom) to Dutch Church in London, Ministers and Elders of the","Estericx, Anna, fl. 1645","Dutch Church in London, Ministers and Elders of the",1645-03-22T00:00:00Z,1645,,"London, England, United Kingdom",
"28 Mar 1645: Dury, Dorothy Moore (née King), 1612-1664 (Rotterdam, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1645-03-28T00:00:00Z,1645,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","Rotterdam, South Holland, Netherlands","London, England, United Kingdom"
"20 Apr 1645: Dury, Dorothy Moore (née King), 1612-1664 (The Hague, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1645-04-20T00:00:00Z,1645,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","The Hague, South Holland, Netherlands","London, England, United Kingdom"
"26 Apr 1645: Cornelis, Neeltje, fl. 1645 (London, England, United Kingdom) to London-Dutch Community, Ministers, Elders, Deacons and Members of the, fl. 1645","Cornelis, Neeltje, fl. 1645","London-Dutch Community, Ministers, Elders, Deacons and Members of the, fl. 1645",1645-04-26T00:00:00Z,1645,,"London, England, United Kingdom",
"5 May 1645: Dury, Dorothy Moore (née King), 1612-1664 (Rotterdam, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1645-05-05T00:00:00Z,1645,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","Rotterdam, South Holland, Netherlands","London, England, United Kingdom"
"27 May 1645: Dury, Dorothy Moore (née King), 1612-1664 (Rotterdam, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1645-05-27T00:00:00Z,1645,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","Rotterdam, South Holland, Netherlands","London, England, United Kingdom"
"21 Jun 1645: Dury, Dorothy Moore (née King), 1612-1664 (Rotterdam, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1645-06-21T00:00:00Z,1645,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","Rotterdam, South Holland, Netherlands","London, England, United Kingdom"
"22 Jun 1645: Dury, Dorothy Moore (née King), 1612-1664 (Rotterdam, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1645-06-22T00:00:00Z,1645,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","Rotterdam, South Holland, Netherlands","London, England, United Kingdom"
"28 Jun 1646: Villiers, Anne (Oatlands Palace, Oatlands, Surrey, England) to House of Lords, Speaker of","Villiers, Anne","House of Lords, Speaker of",1646-06-28T00:00:00Z,1646,"Bodleian Library, University of Oxford, Bodl.
Bodl
BOD.
Bodley
Bodleian Libraries, Oxford, England, United Kingdom","Oatlands Palace, Oatlands, Surrey, England",
"30 Jul 1646: Collingworth, Ann, fl. 1646 (London, England, United Kingdom) to London-Dutch Community, Ministers, Elders, Deacons and Members of the, fl. 1645","Collingworth, Ann, fl. 1646","London-Dutch Community, Ministers, Elders, Deacons and Members of the, fl. 1645",1646-07-30T00:00:00Z,1646,,"London, England, United Kingdom",
"13 Feb 1647: March, Elizabeth, fl. 1634-1647 (London, England, United Kingdom) to Ashmole, Elias, 1617-1692 (London, England, United Kingdom)","March, Elizabeth, fl. 1634-1647","Ashmole, Elias, 1617-1692",1647-02-13T00:00:00Z,1647,,"London, England, United Kingdom","London, England, United Kingdom"
"21 Apr 1647: March, Elizabeth, fl. 1634-1647 (France) to Ashmole, Elias, 1617-1692 (London, England, United Kingdom)","March, Elizabeth, fl. 1634-1647","Ashmole, Elias, 1617-1692",1647-04-21T00:00:00Z,1647,,France,"London, England, United Kingdom"
"24 Apr 1647: March, Elizabeth, fl. 1634-1647 (France) to Ashmole, Elias, 1617-1692 (London, England, United Kingdom)","March, Elizabeth, fl. 1634-1647","Ashmole, Elias, 1617-1692",1647-04-24T00:00:00Z,1647,,France,"London, England, United Kingdom"
"14 Mar 1648: Greenwood, Elizabeth, fl. 1648 (Groton, Suffolk, England) to Winthrop, John, 1606-1676 (New England, North America)","Greenwood, Elizabeth, fl. 1648","Winthrop, John, 1606-1676",1648-03-14T00:00:00Z,1648,,"Groton, Suffolk, England","New England, North America"
"23 Apr 1648: Willis, Anne Gostlin (Groton, Suffolk, England) to Winthrop, John, 1588-1649","Willis, Anne Gostlin","Winthrop, John, 1588-1649",1648-04-23T00:00:00Z,1648,,"Groton, Suffolk, England",
"Jan 1649: Downing, Lucy, 1601-1679 to Winthrop, John, 1588-1649 (Boston, Massachusetts, United States)","Downing, Lucy, 1601-1679","Winthrop, John, 1588-1649",1649-01-31T00:00:00Z,1649,,,"Boston, Massachusetts, United States"
"Feb 1649: Downing, Lucy, 1601-1679 to Winthrop, John, 1588-1649 (Boston, Massachusetts, United States)","Downing, Lucy, 1601-1679","Winthrop, John, 1588-1649",1649-02-28T00:00:00Z,1649,,,"Boston, Massachusetts, United States"
"16 May 1649: Collins, Marria, fl. 1649 to Dutch Church in London, Ministers and Elders of the (London, England, United Kingdom)","Collins, Marria, fl. 1649","Dutch Church in London, Ministers and Elders of the",1649-05-16T00:00:00Z,1649,,,"London, England, United Kingdom"
"22 Jun 1649: Laren, Elizabeth van, fl. 1649 (Utrecht, Utrecht, Netherlands) to Abeele, Jan van den, fl. 1624-1649 (London, England, United Kingdom)","Laren, Elizabeth van, fl. 1649","Abeele, Jan van den, fl. 1624-1649",1649-06-22T00:00:00Z,1649,,"Utrecht, Utrecht, Netherlands","London, England, United Kingdom"
"5 Dec 1649: Bois, Marie du, fl. 1649 (London, England, United Kingdom) to Dutch Church in London, Ministers and Elders of the (London, England, United Kingdom)","Bois, Marie du, fl. 1649","Dutch Church in London, Ministers and Elders of the",1649-12-05T00:00:00Z,1649,,"London, England, United Kingdom","London, England, United Kingdom"
"29 Dec 1649: Bois, Marie du, fl. 1649 (London, England, United Kingdom) to Dutch Church in London, Ministers and Elders of the (London, England, United Kingdom)","Bois, Marie du, fl. 1649","Dutch Church in London, Ministers and Elders of the",1649-12-29T00:00:00Z,1649,,"London, England, United Kingdom","London, England, United Kingdom"
"15 Mar 1650: Greenwood, Elizabeth, fl. 1648 (Groton, Suffolk, England) to Winthrop, John, 1606-1676","Greenwood, Elizabeth, fl. 1648","Winthrop, John, 1606-1676",1650-03-15T00:00:00Z,1650,,"Groton, Suffolk, England",
"15 Mar 1650: Reade, Priscilla Banks, fl. 1650 to Winthrop, John, 1606-1676 (New England, North America)","Reade, Priscilla Banks, fl. 1650","Winthrop, John, 1606-1676",1650-03-15T00:00:00Z,1650,,,"New England, North America"
"31 Oct 1650: Defet, Maria, fl. 1650 (London, England, United Kingdom) to Godeschalck, Joos, fl. 1636-1650 (London, England, United Kingdom)","Defet, Maria, fl. 1650","Godeschalck, Joos, fl. 1636-1650",1650-10-31T00:00:00Z,1650,,"London, England, United Kingdom","London, England, United Kingdom"
"4 Aug 1651: Downing, Lucy, 1601-1679 to Winthrop, John, 1606-1676 (Boston, Massachusetts, United States)","Downing, Lucy, 1601-1679","Winthrop, John, 1606-1676",1651-08-04T00:00:00Z,1651,,,"Boston, Massachusetts, United States"
