Description,Author,Recipient,Date,Year,Location,Origin,Destination
"20 Mar 1747: Bergalli, Luisa, 1703-1779 (Venice, Veneto, Italy) to Sabbionato Motta, Bartolomeo, fl. 1740-1760","Bergalli, Luisa, 1703-1779","Sabbionato Motta, Bartolomeo, fl. 1740-1760",1747-03-20T00:00:00Z,1747,"Oesterreichische Nationalbibliothek, Österreichische Nationalbibliothek
Austrian National Library
Osterreichische Nationalbibliothek, Vienna, Wien, Austria, Österreich","Venice, Veneto, Italy",
"9 Apr 1747: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Montagu, Edward Wortley, 1678-1761","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1747-04-09T00:00:00Z,1747,,"Brescia, Lombardy, Italy",
"10 Sep 1747: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Montagu, Edward Wortley, 1678-1761 (Cavendish Square, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1747-09-10T00:00:00Z,1747,,"Brescia, Lombardy, Italy","Cavendish Square, London, England"
"18 Dec 1747: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Montagu, Edward Wortley, 1678-1761","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1747-12-18T00:00:00Z,1747,,"Brescia, Lombardy, Italy",
"24 Apr 1748: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Montagu, Edward Wortley, 1678-1761 (Cavendish Square, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1748-04-24T00:00:00Z,1748,,"Brescia, Lombardy, Italy","Cavendish Square, London, England"
"13 Jul 1750: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Montagu, Edward Wortley, 1678-1761 (Cavendish Square, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1750-07-13T00:00:00Z,1750,,"Brescia, Lombardy, Italy","Cavendish Square, London, England"
"3 Sep 1750: Montagu, Mary Wortley (Lady), 1689-1762 (Lovere, Provincia di Bergamo, Lombardy, Italy) to Montagu, Edward Wortley, 1678-1761 (Cavendish Square, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1750-09-03T00:00:00Z,1750,,"Lovere, Provincia di Bergamo, Lombardy, Italy","Cavendish Square, London, England"
"1 Aug 1751: Montagu, Mary Wortley (Lady), 1689-1762 (Lovere, Provincia di Bergamo, Lombardy, Italy) to Montagu, Edward Wortley, 1678-1761 (Cavendish Square, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1751-08-01T00:00:00Z,1751,,"Lovere, Provincia di Bergamo, Lombardy, Italy","Cavendish Square, London, England"
"10 Sep 1751: Montagu, Mary Wortley (Lady), 1689-1762 (Lovere, Provincia di Bergamo, Lombardy, Italy) to Montagu, Edward Wortley, 1678-1761 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1751-09-10T00:00:00Z,1751,,"Lovere, Provincia di Bergamo, Lombardy, Italy","Temple Bar, Westminster, London, England"
"8 Dec 1756: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Montagu, Edward Wortley, 1678-1761","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1756-12-08T00:00:00Z,1756,,"Padua, Veneto, Italy",
"30 Dec 1756: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Algarotti, Francesco (Conte), 1712-1764","Montagu, Mary Wortley (Lady), 1689-1762","Algarotti, Francesco (Conte), 1712-1764",1756-12-30T00:00:00Z,1756,,"Padua, Veneto, Italy",
"23 Jan 1757: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Montagu, Edward Wortley, 1678-1761 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1757-01-23T00:00:00Z,1757,,"Padua, Veneto, Italy","Temple Bar, Westminster, London, England"
"12 Mar 1757: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Algarotti, Francesco (Conte), 1712-1764 (Bologna, Emilia-Romagna, Italy)","Montagu, Mary Wortley (Lady), 1689-1762","Algarotti, Francesco (Conte), 1712-1764",1757-03-12T00:00:00Z,1757,,"Venice, Veneto, Italy","Bologna, Emilia-Romagna, Italy"
"5 Jun 1757: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Pelham-Clinton, Henry, 1720-1794","Montagu, Mary Wortley (Lady), 1689-1762","Pelham-Clinton, Henry, 1720-1794",1757-06-05T00:00:00Z,1757,,"Venice, Veneto, Italy",
"7 Jun 1757: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Montagu, Edward Wortley, 1678-1761","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1757-06-07T00:00:00Z,1757,,"Venice, Veneto, Italy",
"24 Sep 1757: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Stuart, John, 1713-1792 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, John, 1713-1792",1757-09-24T00:00:00Z,1757,,"Venice, Veneto, Italy","Temple Bar, Westminster, London, England"
"17 Apr 1758: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Montagu, Edward Wortley, 1678-1761 (London, England, United Kingdom)","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1758-04-17T00:00:00Z,1758,,"Venice, Veneto, Italy","London, England, United Kingdom"
"5 Sep 1758: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Steuart, James, 1713-1780 (Tübingen, Baden-Württemberg, Germany)","Montagu, Mary Wortley (Lady), 1689-1762","Steuart, James, 1713-1780",1758-09-05T00:00:00Z,1758,,"Padua, Veneto, Italy","Tübingen, Baden-Württemberg, Germany"
"16 Sep 1758: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Montagu, Edward Wortley, 1678-1761 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1758-09-16T00:00:00Z,1758,,"Padua, Veneto, Italy","Temple Bar, Westminster, London, England"
"5 Oct 1758: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Steuart, James, 1713-1780 ~ Steuart, Frances (Lady), 1723-1789 (Tübingen, Baden-Württemberg, Germany)","Montagu, Mary Wortley (Lady), 1689-1762","Steuart, Frances (Lady), 1723-1789; Steuart, James, 1713-1780",1758-10-05T00:00:00Z,1758,,"Venice, Veneto, Italy","Tübingen, Baden-Württemberg, Germany"
"18 Oct 1758: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Steuart, James, 1713-1780 (Tübingen, Baden-Württemberg, Germany)","Montagu, Mary Wortley (Lady), 1689-1762","Steuart, James, 1713-1780",1758-10-18T00:00:00Z,1758,,"Venice, Veneto, Italy","Tübingen, Baden-Württemberg, Germany"
"27 Nov 1758: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Steuart, James, 1713-1780 ~ Steuart, Frances (Lady), 1723-1789 (Tübingen, Baden-Württemberg, Germany)","Montagu, Mary Wortley (Lady), 1689-1762","Steuart, Frances (Lady), 1723-1789; Steuart, James, 1713-1780",1758-11-27T00:00:00Z,1758,,"Venice, Veneto, Italy","Tübingen, Baden-Württemberg, Germany"
"11 Jan 1759: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Mackenzie, James Stuart, 1719-1800 (Turin, Piedmont, Italy)","Montagu, Mary Wortley (Lady), 1689-1762","Mackenzie, James Stuart, 1719-1800",1759-01-11T00:00:00Z,1759,,"Venice, Veneto, Italy","Turin, Piedmont, Italy"
"13 Jan 1759: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Steuart, James, 1713-1780 (Tübingen, Baden-Württemberg, Germany)","Montagu, Mary Wortley (Lady), 1689-1762","Steuart, James, 1713-1780",1759-01-13T00:00:00Z,1759,,"Venice, Veneto, Italy","Tübingen, Baden-Württemberg, Germany"
"24 Jan 1759: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Montagu, Edward Wortley, 1678-1761 (London, England, United Kingdom)","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1759-01-24T00:00:00Z,1759,,"Venice, Veneto, Italy","London, England, United Kingdom"
"17 Feb 1759: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Mackenzie, James Stuart, 1719-1800 (Turin, Piedmont, Italy)","Montagu, Mary Wortley (Lady), 1689-1762","Mackenzie, James Stuart, 1719-1800",1759-02-17T00:00:00Z,1759,,"Venice, Veneto, Italy","Turin, Piedmont, Italy"
"17 Mar 1759: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Mackenzie, James Stuart, 1719-1800 (Turin, Piedmont, Italy)","Montagu, Mary Wortley (Lady), 1689-1762","Mackenzie, James Stuart, 1719-1800",1759-03-17T00:00:00Z,1759,,"Venice, Veneto, Italy","Turin, Piedmont, Italy"
"4 May 1759: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Steuart, James, 1713-1780 (Tübingen, Baden-Württemberg, Germany)","Montagu, Mary Wortley (Lady), 1689-1762","Steuart, James, 1713-1780",1759-05-04T00:00:00Z,1759,,"Venice, Veneto, Italy","Tübingen, Baden-Württemberg, Germany"
"18 May 1759: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Montagu, Edward Wortley, 1678-1761","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1759-05-18T00:00:00Z,1759,,"Venice, Veneto, Italy",
"19 Jul 1759: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Steuart, James, 1713-1780 (Tübingen, Baden-Württemberg, Germany)","Montagu, Mary Wortley (Lady), 1689-1762","Steuart, James, 1713-1780",1759-07-19T00:00:00Z,1759,,"Padua, Veneto, Italy","Tübingen, Baden-Württemberg, Germany"
"23 Nov 1759: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Montagu, Edward Wortley, 1678-1761","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1759-11-23T00:00:00Z,1759,,"Venice, Veneto, Italy",
"13 Feb 1760: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Steuart, James, 1713-1780 (Tübingen, Baden-Württemberg, Germany)","Montagu, Mary Wortley (Lady), 1689-1762","Steuart, James, 1713-1780",1760-02-13T00:00:00Z,1760,,"Venice, Veneto, Italy","Tübingen, Baden-Württemberg, Germany"
"1 Mar 1760: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Steuart, James, 1713-1780 (Tübingen, Baden-Württemberg, Germany)","Montagu, Mary Wortley (Lady), 1689-1762","Steuart, James, 1713-1780",1760-03-01T00:00:00Z,1760,,"Venice, Veneto, Italy","Tübingen, Baden-Württemberg, Germany"
"7 Apr 1760: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Steuart, James, 1713-1780 (Tübingen, Baden-Württemberg, Germany)","Montagu, Mary Wortley (Lady), 1689-1762","Steuart, James, 1713-1780",1760-04-07T00:00:00Z,1760,,"Venice, Veneto, Italy","Tübingen, Baden-Württemberg, Germany"
"5 Oct 1760: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Montagu, Edward Wortley, 1678-1761","Montagu, Mary Wortley (Lady), 1689-1762","Montagu, Edward Wortley, 1678-1761",1760-10-05T00:00:00Z,1760,,"Venice, Veneto, Italy",
"20 Nov 1760: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Steuart, James, 1713-1780 (Tübingen, Baden-Württemberg, Germany)","Montagu, Mary Wortley (Lady), 1689-1762","Steuart, James, 1713-1780",1760-11-20T00:00:00Z,1760,,"Venice, Veneto, Italy","Tübingen, Baden-Württemberg, Germany"
